"CERT","NAMEFULL","BRNUM","ADDRESBR","NAMEBR","BRSERTYP","BRCENM","CITYBR","CITY2BR","CSANAMBR","CSABR","CONSOLD","CNTYNAMB","CNTYNUMB","DEPSUMBR","USA","CNTRYNAB","BKMO","METROBR","CBSA_DIV_NAMB","DIVISIONB","MSANAMB","MSABR","MICROBR","NECNAMB","NECTABR","PLACENUM","SIMS_ACQUIRED_DATE","SIMS_DESCRIPTION","SIMS_ESTABLISHED_DATE","SIMS_LATITUDE","SIMS_LONGITUDE","SIMS_PROJECTION","STCNTYBR","STALPBR","STNAMEBR","STNUMBR","UNINUMBR","ZIPBR"
"17534","KeyBank National Association","1689","  3314 East Chinden Boulevard","  Eagle Keycenter Branch","11","","  Eagle","Eagle","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","30016","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2001-11-06","                       43.663000","                     -116.352700","US_Streets","16001","ID","Idaho","16","362410","83616"
"17534","KeyBank National Association","1744","  3055 East Overland Road","  El Dorado Keycenter Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","26353","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2004-09-13","                       43.590300","                     -116.356500","US_RoofTop","16001","ID","Idaho","16","433438","83642"
"17534","KeyBank National Association","1864","  3270 North Eagle Road","  Eagle & Ustick Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","18902","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","","2010-04-19","                       43.606500","                     -116.354700","0","16001","ID","Idaho","16","508311","83642"
"17534","KeyBank National Association","1911","  3144 East State Street","  Eagle Promenade Branch","11","","  Eagle","Eagle","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","27007","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","STREETADDRESS","2011-05-23","                       43.682900","                     -116.315100","100","16001","ID","Idaho","16","520269","83616"
"18059","The Bank of Commerce","0","  3113 South 25th East","  The Bank Of Commerce","11","M  ","  Ammon","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","114334","1","  United States","1","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","1959-08-01","                       43.469700","                     -111.984400","US_Streets","16019","ID","Idaho","16","11983","83406"
"18059","The Bank of Commerce","1","  375 Yellowstone Ave","  Downtown Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","75510","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","1964-10-05","                       43.491500","                     -112.038700","US_Streets","16019","ID","Idaho","16","243782","83402"
"18059","The Bank of Commerce","2","  1770 E 17th St","  Eastside Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","55589","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","1973-11-15","                       43.482300","                     -111.998600","US_Streets","16019","ID","Idaho","16","243783","83404"
"18059","The Bank of Commerce","3","  270 S Emerson Ave","  Shelley Branch","11","","  Shelley","Shelley","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bingham","11","53704","1","  United States","0","0","","0","","0","1","","0","0","","M","1976-11-22","                       43.378800","                     -112.125800","US_Streets","16011","ID","Idaho","16","243784","83274"
"18059","The Bank of Commerce","4","  1730 W Broadway St","  Westside Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","34283","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","1981-03-20","                       43.496800","                     -112.065500","US_Streets","16019","ID","Idaho","16","243785","83402"
"18059","The Bank of Commerce","5","  386 Main St","  Ririe Branch","11","","  Ririe","Ririe","Idaho Falls-Rexburg-Blackfoot, ID","292","","Jefferson","51","23218","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","1983-10-24","                       43.630400","                     -111.773500","US_Streets","16051","ID","Idaho","16","243786","83443"
"18059","The Bank of Commerce","12","  1098 E 1500 N","  Mud Lake Branch","11","","  Terreton","Terreton","Idaho Falls-Rexburg-Blackfoot, ID","292","","Jefferson","51","38243","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","1989-06-26","M","1984-12-24","                       43.841200","                     -112.475900","US_Streets","16051","ID","Idaho","16","252776","83450"
"18059","The Bank of Commerce","13","  184 E 2nd N","  Rexburg Branch","11","","  Rexburg","Rexburg","Idaho Falls-Rexburg-Blackfoot, ID","292","","Madison","65","101324","1","  United States","0","0","","0","","0","1","","0","0","","M","1990-04-23","                       43.830200","                     -111.778500","US_Streets","16065","ID","Idaho","16","243791","83440"
"18059","The Bank of Commerce","14","  65 E Wallace Ave","  Driggs Branch","11","","  Driggs","Driggs","","0","","Teton","81","55643","1","  United States","0","0","","0","","0","1","","0","0","","M","1990-04-23","                       43.724500","                     -111.109600","US_Streets","16081","ID","Idaho","16","243792","83422"
"18059","The Bank of Commerce","15","  624 Jensen Grove Drive, Blackfoot, Idaho","  Blackfoot Branch","11","","  Blackfoot","Blackfoot","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bingham","11","77939","1","  United States","0","0","","0","","0","1","","0","0","","M","1994-04-05","                       43.199100","                     -112.357400","US_Streets","16011","ID","Idaho","16","243793","83221"
"18059","The Bank of Commerce","16","  590 Tyhee Ave","  American Falls Branch","11","","  American Falls","American Falls","","0","","Power","77","32421","1","  United States","0","0","","0","","0","0","","0","0","","M","1997-06-02","                       42.783000","                     -112.852700","US_Streets","16077","ID","Idaho","16","243794","83211"
"18059","The Bank of Commerce","18","  1455 Northgate Mile","  Northgate Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","101493","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","2005-12-05","                       43.509500","                     -112.019000","US_Streets","16019","ID","Idaho","16","448855","83401"
"18059","The Bank of Commerce","19","  463 Rigby Lake Dr","  Rigby Branch","11","","  Rigby","Rigby","Idaho Falls-Rexburg-Blackfoot, ID","292","","Jefferson","51","31528","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","2007-04-02","                       43.672700","                     -111.898200","US_Zipcode","16051","ID","Idaho","16","465566","83442"
"18059","The Bank of Commerce","20","  859 S Yellowstone Hwy Suite 2001","  Rexburg South Branch","11","","  Rexburg","Rexburg","Idaho Falls-Rexburg-Blackfoot, ID","292","","Madison","65","41073","1","  United States","0","0","","0","","0","1","","0","0","","M","2009-01-12","                       43.808900","                     -111.804600","US_Streets","16065","ID","Idaho","16","493116","83440"
"18059","The Bank of Commerce","21","  241 W Quinn Rd","  Pocatello Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","7348","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","","M","2009-03-02","                       42.905700","                     -112.452700","US_Streets","16005","ID","Idaho","16","493117","83201"
"19581","Bell Bank","17","  7661 West Riverside Drive, Suite 105","  Boise Trust Branch","30","N  ","  Boise","Garden City","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","0","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2009-05-27","                       43.663600","                     -116.278100","US_RoofTop","16001","ID","Idaho","16","492509","83714"
"20164","Sunwest Bank","20","  1299 North Orchard St","  Sunwest Bank Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","65025","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2014-01-30","M","1997-02-24","                       43.616100","                     -116.243500","100","16001","ID","Idaho","16","57055","83706"
"20164","Sunwest Bank","23","  3172 E State St","  Eagle Promenade Branch","11","","  Eagle","Eagle","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","7835","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2014-01-30","M","2005-12-05","                       43.683000","                     -116.315300","US_RoofTop","16001","ID","Idaho","16","453078","83616"
"20164","Sunwest Bank","24","  1028 W. Main Street","  Middleton Branch","11","","  Middleton","Middleton","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","105960","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2014-01-30","M","2006-11-20","                       43.706400","                     -116.636800","US_Streets","16027","ID","Idaho","16","457984","83644"
"22407","Bank of the Cascades","31","  121 North 9th St, Suite 101","  Administrative Office Branch","21","N  ","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","0","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2006-04-21","M","1996-06-30","                       43.616700","                     -116.204100","US_RoofTop","16001","ID","Idaho","16","249413","83702"
"22407","Bank of the Cascades","32","  4128 Adams Street","  Garden City Branch","11","","  Garden City","Garden City","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","52498","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2006-04-21","M","1998-09-08","                       43.633500","                     -116.245800","US_RoofTop","16001","ID","Idaho","16","249415","83714"
"22407","Bank of the Cascades","34","  6981 Overland Road","  Overland Park Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","21529","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2006-04-21","M","1999-06-07","                       43.590000","                     -116.268400","US_RoofTop","16001","ID","Idaho","16","249417","83709"
"22407","Bank of the Cascades","35","  1850 N. Whitley Drive","  Fruitland Branch","11","","  Fruitland","Fruitland","Boise City-Mountain Home-Ontario, ID-OR","147","","Payette","75","24055","1","  United States","0","0","","0","","0","1","","0","0","2006-04-21","M","2000-06-01","                       44.030000","                     -116.923500","US_Streets","16075","ID","Idaho","16","358445","83619"
"22407","Bank of the Cascades","38","  840 E. Avalon Street","  Kuna Branch","11","","  Kuna","Kuna","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","15648","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2006-04-21","M","2004-11-29","                       43.488500","                     -116.404500","US_Streets","16001","ID","Idaho","16","433454","83634"
"22407","Bank of the Cascades","39","  30 E Broadway Avenue","  Meridian Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","72141","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2006-04-21","M","2005-05-23","                       43.610100","                     -116.393200","US_RoofTop","16001","ID","Idaho","16","440497","83642"
"22407","Bank of the Cascades","42","  121 N 9th Street, Suite 100","  Boise - Plaza 121 Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","111459","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2007-06-30","                       43.616700","                     -116.204100","US_RoofTop","16001","ID","Idaho","16","465582","83702"
"22407","Bank of the Cascades","44","  1101 E. Winding Creek Drive","  Eagle Branch","11","","  Eagle","Eagle","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","52416","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2008-01-23","                       43.694200","                     -116.339100","US_RoofTop","16001","ID","Idaho","16","470826","83616"
